bike_name,price,city,kms_driven,owner,age,power,brand
78,65,6,1720,1,1,6,1
42,71,19,1721,1,6,6,1
2,56,6,1722,1,4,2,2
122,56,6,1723,1,1,2,2
2,33,4,87,1,4,2,2
193,36,39,1724,1,5,11,6
82,36,10,1725,1,3,7,6
82,36,10,1726,1,4,7,6
81,36,10,1727,1,5,7,6
81,36,10,11,1,11,7,6
81,36,39,1728,1,3,7,6
187,139,19,83,1,10,20,7
355,181,6,1729,1,1,6,1
167,5,6,220,1,1,5,8
81,22,6,1730,1,11,7,6
188,274,6,1731,1,5,11,7
221,112,6,1732,1,13,7,6
81,291,2,187,1,1,7,6
247,119,2,897,1,1,7,6
81,636,6,1733,1,14,7,6
73,65,36,47,1,2,5,8
176,39,4,1734,1,2,5,7
133,33,3,1735,1,4,8,2
122,468,10,1736,1,2,2,2
102,795,39,1339,1,1,10,10
79,254,146,88,2,6,23,9
347,794,6,1737,1,7,1,7
196,36,6,1738,1,2,1,1
188,604,10,1739,1,12,11,7
66,153,6,1740,1,6,5,7
171,39,6,1741,1,5,5,4
43,219,19,1742,1,3,11,5
43,219,19,1743,1,3,11,5
43,34,39,1744,1,6,11,5
2,241,2,71,1,6,2,2
2,56,2,1745,1,6,2,2
82,152,6,1746,1,1,7,6
260,152,19,26,1,6,7,6
119,152,2,2,1,2,1,6
82,28,10,1747,1,6,7,6
150,28,10,1748,1,2,7,6
260,28,19,36,1,4,7,6
150,28,19,1749,1,6,7,6
150,28,6,1750,1,2,7,6
2,728,19,11,1,2,2,2
90,796,19,103,1,6,13,7
201,112,298,297,1,14,5,5
40,22,10,1751,1,14,5,4
30,13,4,1752,1,4,10,10
69,105,4,197,1,3,14,10
2,38,2,1753,1,4,2,2
57,219,12,24,1,6,7,7
55,162,177,10,1,11,4,7
42,274,39,1754,2,9,6,1
111,15,3,29,2,14,18,6
61,359,299,603,1,14,20,7
9,53,11,286,1,1,2,2
35,137,3,149,1,6,2,2
360,243,6,1755,1,7,7,6
38,359,10,1756,1,11,5,6
48,71,3,1757,1,6,13,7
134,17,2,1758,1,1,2,2
14,117,6,1759,1,4,7,7
42,327,6,1760,1,11,6,1
82,118,6,1761,1,14,7,6
2,445,6,1762,1,6,2,2
294,797,300,1610,1,4,6,5
224,98,11,159,1,2,5,4
70,56,3,1763,1,3,9,5
35,798,6,27,1,12,2,2
251,313,6,1764,1,12,2,2
177,177,2,74,1,4,37,2
100,65,4,1765,1,1,5,4
325,43,6,1766,1,4,7,6
138,39,4,1767,2,11,9,5
2,11,39,1768,2,3,2,2
43,126,3,1769,1,14,11,5
154,799,46,1770,1,6,6,5
241,177,32,286,1,7,2,2
264,148,10,1771,1,1,8,2
4,656,4,608,1,3,4,1
27,18,4,982,2,4,13,7
69,611,31,1772,1,6,14,10
82,285,6,1773,1,13,7,6
2,280,6,1742,1,1,2,2
82,301,6,1774,1,14,7,6
195,674,2,78,1,1,4,7
173,105,10,1775,1,6,23,11
188,651,12,98,1,8,11,7
81,37,2,194,1,2,7,6
245,4,31,204,1,5,10,7
25,800,31,214,1,2,5,7
120,117,6,1776,1,2,7,7
251,16,2,151,1,13,2,2
63,28,31,843,1,6,5,4
42,28,6,1777,1,10,6,1
28,252,1,1778,1,2,14,10
63,220,3,1779,1,3,5,4
69,272,1,6,1,2,14,10
323,1,11,297,2,26,20,4
55,801,1,38,1,3,4,7
322,88,2,255,2,4,46,3
10,29,301,1780,1,5,8,2
43,43,19,1781,1,11,11,5
113,802,8,1782,2,6,10,1
188,285,6,1783,1,5,11,7
274,17,3,142,2,6,9,9
2,132,2,1784,1,6,2,2
267,68,62,1785,1,1,1,5
25,374,2,1786,1,12,5,7
57,43,6,1787,1,2,7,7
127,179,19,1788,1,3,7,1
69,124,11,1789,1,5,14,10
260,126,3,1790,1,5,7,6
11,803,8,1791,1,5,5,4
2,12,2,1792,1,6,2,2
14,274,6,1793,1,5,7,7
194,118,6,1794,1,5,7,7
43,210,6,1795,1,3,11,5
120,274,6,1796,1,3,7,7
69,804,3,5,1,6,14,10
2,148,115,190,1,2,2,2
309,210,6,1797,1,2,7,7
25,22,2,1798,1,3,5,7
183,179,302,297,1,3,1,11
62,70,3,43,1,3,13,7
150,117,6,1799,1,3,7,6
301,179,6,1800,1,4,1,5
227,805,4,37,1,14,8,2
38,285,19,1801,1,11,5,6
111,63,1,457,2,12,18,6
2,16,19,1802,1,5,2,2
82,219,2,5,1,2,7,6
82,22,2,6,2,14,7,6
151,129,1,1803,1,11,1,5
61,232,1,1804,3,10,20,7
394,139,11,6,1,8,6,6
203,60,3,1805,1,2,9,14
82,210,10,1806,1,3,7,6
274,53,31,76,1,6,9,9
90,806,2,88,1,1,13,7
133,102,2,870,1,2,8,2
2,807,4,181,1,4,2,2
2,808,4,1807,1,2,2,2
2,809,31,137,1,14,2,2
102,38,2,1808,1,6,10,10
169,117,105,88,1,2,7,7
2,810,62,197,1,5,2,2
25,52,10,153,1,10,5,7
2,17,110,97,1,6,2,2
57,603,223,1809,1,18,7,7
201,811,143,67,1,11,5,5
81,444,2,1810,1,14,7,6
27,119,3,1811,1,6,13,7
28,812,3,74,1,2,14,10
188,724,2,1812,1,8,11,7
242,88,2,377,1,2,25,15
267,681,4,13,1,6,1,5
60,137,12,1813,1,2,19,2
139,102,11,67,3,5,9,14
395,285,2,83,2,19,7,6
115,61,3,103,2,2,26,7
35,243,12,1814,1,18,2,2
251,16,2,1815,1,6,2,2
31,68,135,637,1,3,5,5
45,43,1,1816,1,4,1,5
30,4,2,1817,1,10,10,10
150,126,10,1818,1,6,7,6
38,117,2,1819,1,11,5,6
111,126,8,1820,2,4,18,6
90,24,3,1821,1,6,13,7
396,243,2,1822,1,2,7,6
82,22,267,523,1,12,7,6
34,813,31,36,1,10,2,2
34,39,31,297,1,16,2,2
216,814,303,1823,1,1,10,1
34,91,62,1824,2,11,2,2
34,65,146,83,3,11,2,2
197,28,36,1825,1,3,5,5
6,152,39,78,1,5,5,4
102,115,3,1826,1,2,10,10
38,226,304,154,1,6,5,6
25,139,8,1827,1,13,5,7
123,176,31,29,1,16,1,1
2,338,1,1828,1,11,2,2
397,255,11,297,1,14,10,7
100,124,2,1829,1,7,5,4
228,255,4,6,1,10,5,6
228,117,160,1830,1,10,5,6
223,117,6,1831,1,10,5,6
2,815,36,1832,1,10,2,2
2,246,36,1833,1,11,2,2
81,816,61,352,1,11,7,6
388,22,10,83,1,4,5,7
87,199,2,103,3,4,25,15
81,57,39,1834,1,3,7,6
28,817,49,1372,1,4,14,10
177,12,2,1835,1,5,37,2
28,272,2,250,1,1,14,10
69,17,11,52,1,4,14,10
28,61,3,186,3,4,14,10
70,65,2,1836,1,3,9,5
274,818,3,982,2,6,9,9
89,36,3,1837,1,10,5,7
140,55,3,1838,1,7,32,16
34,213,1,1839,1,5,2,2
25,112,6,1840,1,14,5,7
190,24,8,1841,2,2,6,5
102,115,8,36,1,1,10,10
174,65,4,1842,1,2,10,1
81,210,10,345,1,5,7,6
82,52,10,1843,1,5,7,6
151,57,10,87,1,5,1,5
87,167,19,71,1,5,25,15
151,118,2,1844,1,3,1,5
119,1,3,1845,1,2,1,6
109,315,3,710,1,14,5,4
211,43,3,104,1,11,5,4
98,108,2,87,1,3,27,8
57,603,2,151,1,8,7,7
88,424,8,1846,1,7,19,2
203,201,31,93,1,6,9,14
183,93,2,68,1,4,1,11
197,140,19,1847,1,4,5,5
396,119,2,1848,1,1,7,6
193,22,2,523,1,11,11,6
22,75,155,151,1,2,5,4
219,819,10,129,1,6,33,4
245,75,97,21,1,5,10,7
2,78,49,1849,1,3,2,2
398,820,1,27,2,8,20,6
25,141,39,1850,1,2,5,7
90,152,19,165,1,6,13,7
50,145,1,1851,1,6,13,7
6,1,2,1852,1,5,5,4
91,5,70,32,1,19,2,2
130,821,19,1853,1,7,1,5
396,28,2,1854,1,2,7,6
188,185,1,626,1,11,11,7
47,243,4,1855,1,6,5,8
47,37,2,1856,2,6,5,8
42,153,1,1857,3,4,6,1
111,232,177,1858,3,12,18,6
69,102,8,201,2,6,14,10
6,181,11,1859,1,5,5,4
251,822,2,1860,1,2,2,2
2,16,305,1861,1,4,2,2
35,823,8,1862,1,5,2,2
2,824,8,142,1,5,2,2
2,170,6,1863,1,4,2,2
34,4,31,1864,2,3,2,2
245,24,143,751,1,5,10,7
204,705,116,93,1,1,39,4
6,119,6,1865,1,2,5,4
25,219,31,1866,1,3,5,7
2,105,2,1867,1,6,2,2
52,825,2,1868,2,5,17,12
290,746,302,148,1,2,7,6
42,57,216,297,1,9,6,1
119,43,2,1612,1,4,1,6
47,1,2,1869,1,4,5,8
252,59,36,24,1,4,8,2
228,826,36,29,2,3,5,6
112,421,2,11,1,4,30,15
25,52,2,24,1,10,5,7
4,139,300,164,1,10,4,1
399,827,137,32,1,14,20,7
115,828,306,163,1,2,26,7
361,176,11,1870,1,13,11,7
235,148,11,1871,1,5,23,12
116,102,3,1872,1,1,2,2
59,115,3,186,1,2,9,10
82,57,2,1873,1,6,7,6
102,124,2,1874,2,4,10,10
115,81,3,1827,1,2,26,7
70,65,11,1875,1,10,9,5
74,477,4,151,1,6,5,4
109,126,10,34,1,10,5,4
52,829,2,36,2,5,17,12
82,118,185,1876,1,14,7,6
57,1,36,24,1,6,7,7
171,57,2,67,1,13,5,4
163,160,11,1877,1,4,17,12
251,7,3,1253,1,3,2,2
193,255,2,941,1,6,11,6
228,112,2,1878,1,10,5,6
386,651,39,1879,1,11,1,1
109,255,2,518,1,3,5,4
15,118,2,1880,1,5,11,7
356,108,2,364,1,2,40,3
400,139,2,1881,1,1,7,7
171,28,3,1882,2,14,5,4
106,125,1,1883,1,19,7,6
111,156,307,87,1,4,18,6
45,36,19,15,1,11,1,5
69,830,2,1884,1,7,14,10
70,113,3,297,2,10,9,5
11,803,3,297,1,4,5,4
171,189,3,1885,3,13,5,4
11,4,3,1886,1,5,5,4
150,34,19,1887,1,6,7,6
25,8,21,87,1,2,5,7
42,8,4,6,1,6,6,1
63,381,4,368,1,5,5,4
2,261,11,1888,1,2,2,2
2,53,11,424,1,2,2,2
92,513,31,1889,1,6,11,5
81,232,31,64,1,14,7,6
168,12,11,103,1,1,10,1
304,42,2,1890,1,2,7,7
77,65,8,352,1,6,5,4
59,102,8,1891,1,2,9,10
42,8,19,1892,1,5,6,1
82,99,19,1893,1,4,7,6
126,61,11,622,1,1,2,2
212,374,10,603,1,12,7,1
150,139,10,36,1,3,7,6
162,179,3,1894,1,12,5,1
40,233,3,1895,1,14,5,4
130,75,3,1896,1,2,1,5
109,1,3,261,1,10,5,4
25,77,3,1897,1,6,5,7
40,141,3,1898,1,5,5,4
123,36,3,1899,1,10,1,1
231,210,3,1900,1,11,7,6
401,831,2,260,1,2,39,17
260,210,2,1901,1,5,7,6
402,832,31,6,1,2,39,12
171,68,8,1902,1,11,5,4
171,24,8,1903,1,14,5,4
82,442,19,1904,1,6,7,6
102,833,28,87,1,5,10,10
27,39,31,1905,1,4,13,7
120,834,31,87,1,6,7,7
122,124,143,6,1,4,2,2
30,65,36,194,1,3,10,10
203,835,3,65,1,6,9,14
25,315,53,1906,1,14,5,7
102,62,8,103,1,6,10,10
102,61,8,590,1,6,10,10
34,181,2,1907,2,10,2,2
397,794,70,345,1,13,10,7
230,836,19,204,1,6,4,1
82,43,19,261,1,14,7,6
403,210,137,11,1,11,5,5
55,22,4,1908,1,11,4,7
260,210,2,1909,2,6,7,6
116,61,11,1910,1,1,2,2
90,65,36,128,1,6,13,7
29,39,4,1911,1,2,5,5
404,837,8,65,3,4,42,12
43,52,19,142,1,3,11,5
43,220,19,36,1,5,11,5
147,838,52,1912,1,5,1,6
405,43,52,38,1,11,11,6
206,839,39,1913,1,1,40,13
47,83,2,24,2,4,5,8
25,274,114,1914,2,11,5,7
34,840,4,210,1,4,2,2
34,61,8,1915,1,2,2,2
406,841,8,129,1,7,17,2
34,372,34,1916,1,2,2,2
2,39,36,149,1,10,2,2
29,4,4,11,1,2,5,5
207,665,3,186,2,6,41,3
11,75,4,1917,1,10,5,4
211,274,4,1918,1,10,5,4
110,842,1,98,2,13,11,4
22,220,4,262,1,3,5,4
25,843,2,27,1,19,5,7
25,844,2,1919,1,18,5,7
22,845,2,83,1,2,5,4
22,291,2,1920,2,2,5,4
6,1,19,676,1,10,5,4
228,603,2,1921,2,9,5,6
329,846,109,1922,1,2,47,13
267,28,4,1923,1,2,1,5
42,39,39,1924,1,1,6,1
336,372,11,44,1,2,8,2
301,847,223,1925,1,6,1,5
306,117,4,151,1,5,5,7
81,285,143,37,1,13,7,6
42,57,10,1926,1,3,6,1
75,848,8,319,1,4,8,2
133,33,8,1927,1,5,8,2
225,96,8,1928,1,2,6,5
212,255,36,1929,1,6,7,1
69,272,19,1930,1,2,14,10
23,43,100,37,1,3,11,6
63,34,59,1931,1,11,5,4
28,146,19,1932,1,2,14,10
62,16,53,1933,1,1,13,7
404,421,2,319,3,3,42,12
82,52,10,1934,1,3,7,6
18,24,4,805,1,6,5,8
90,106,3,1935,1,2,13,7
87,849,1,260,1,6,25,15
11,39,11,603,1,3,5,4
347,77,1,391,1,7,1,7
407,850,86,152,1,8,1,20
150,255,6,1936,1,2,7,6
408,473,1,576,1,5,25,15
34,211,10,1937,1,4,2,2
69,146,3,262,1,2,14,10
34,124,3,404,2,5,2,2
325,43,10,1938,1,4,7,6
18,28,31,603,1,6,5,8
82,1,6,1939,1,2,7,6
13,684,177,103,1,4,10,7
120,851,10,1940,1,5,7,7
138,16,8,1941,1,3,9,5
138,852,8,1942,2,3,9,5
87,853,1,72,1,4,25,15
59,854,121,1943,1,1,9,10
210,855,3,1944,1,1,32,16
150,126,137,29,1,4,7,6
48,246,2,1945,1,1,13,7
42,8,1,36,1,6,6,1
120,179,1,36,1,10,7,7
50,79,3,1946,1,5,13,7
42,99,3,1947,1,10,6,1
2,856,1,1948,1,2,2,2
61,219,4,1949,1,4,20,7
399,857,4,28,1,14,20,7
133,33,31,977,1,2,8,2
360,99,100,123,2,2,7,6
96,56,3,1950,1,2,26,7
251,59,59,1951,2,11,2,2
111,22,3,1952,2,9,18,6
2,858,3,149,1,10,2,2
2,38,3,1953,1,5,2,2
2,7,3,1954,1,11,2,2
45,859,8,36,1,2,1,5
29,219,4,1955,1,10,5,5
194,274,3,1956,1,8,7,7
386,176,212,37,2,14,1,1
17,860,3,1957,1,2,10,7
62,18,10,1958,1,4,13,7
62,20,10,1959,2,4,13,7
57,176,4,1960,2,8,7,7
178,189,19,603,1,4,11,6
29,1,3,261,1,14,5,5
60,72,4,200,1,6,19,2
178,210,4,164,1,14,11,6
112,861,212,88,1,3,30,15
409,71,1,1961,3,17,9,21
4,8,2,1962,1,6,4,1
27,28,4,1963,1,4,13,7
27,126,10,1964,1,3,13,7
34,862,3,80,1,6,2,2
47,34,190,6,1,4,5,8
410,313,146,1965,1,1,7,6
173,109,308,104,1,1,23,11
71,863,10,622,1,4,10,7
252,521,4,1966,2,6,8,2
47,864,8,1967,1,4,5,8
221,604,1,164,1,12,7,6
115,61,31,1968,1,2,26,7
17,29,4,1969,1,4,10,7
2,17,2,1970,1,2,2,2
247,152,39,1971,1,1,7,6
151,367,10,151,1,11,1,5
54,29,2,5,3,2,18,6
66,1,39,1972,1,6,5,7
71,5,10,1973,1,6,10,7
102,137,177,149,1,4,10,10
66,152,177,78,1,2,5,7
25,22,2,1974,1,13,5,7
48,865,11,1975,1,2,13,7
220,142,34,49,1,1,34,1
174,65,10,1976,1,2,10,1
66,28,4,1977,1,6,5,7
66,1,2,1978,2,6,5,7
24,129,59,1979,1,5,11,5
25,39,39,1980,1,7,5,7
30,207,2,1981,1,1,10,10
42,22,309,11,1,12,6,1
25,1,41,608,1,11,5,7
34,12,68,74,1,4,2,2
54,36,4,1982,1,10,18,6
66,8,2,1572,1,6,5,7
81,43,4,1983,2,11,7,6
35,65,62,1984,1,5,2,2
17,104,3,1985,1,6,10,7
38,866,2,151,1,9,5,6
28,867,177,1986,1,1,14,10
2,12,2,11,1,4,2,2
183,43,1,1987,1,3,1,11
122,33,310,1988,1,1,2,2
25,1,11,1989,1,11,5,7
25,285,62,1990,1,14,5,7
66,319,3,260,1,2,5,7
147,220,39,1991,1,3,1,6
6,226,8,38,1,5,5,4
27,28,154,650,1,5,13,7
34,7,3,1992,1,5,2,2
66,119,49,1993,1,6,5,7
115,81,11,1994,1,2,26,7
94,728,10,1995,1,1,5,4
111,1,295,149,2,4,18,6
34,132,2,1996,2,6,2,2
24,274,2,1997,1,10,11,5
2,868,2,261,1,6,2,2
13,39,10,367,1,10,10,7
30,84,68,6,2,3,10,10
70,5,2,6,1,5,9,5
50,869,56,103,1,5,13,7
24,870,2,24,1,10,11,5
69,137,4,36,1,4,14,10
194,292,59,87,1,14,7,7
203,871,4,40,1,6,9,14
106,216,1,1998,1,11,7,6
51,43,19,28,1,10,7,6
11,16,60,123,1,2,5,4
82,284,97,621,1,16,7,6
266,872,21,108,1,2,11,5
115,81,4,1999,1,2,26,7
34,115,311,104,1,2,2,2
25,873,1,27,2,13,5,7
43,43,212,6,2,5,11,5
196,43,2,2000,1,4,1,1
22,79,4,2001,1,4,5,4
38,264,19,32,1,13,5,6
187,112,2,2002,1,9,20,7
2,309,2,2003,1,5,2,2
75,206,2,2004,1,2,8,2
61,57,2,26,1,4,20,7
157,39,4,2005,2,4,5,7
28,874,155,2006,1,2,14,10
13,875,223,523,1,3,10,7
25,112,2,2007,1,12,5,7
119,876,11,137,1,2,1,6
11,181,18,149,1,5,5,4
43,126,8,181,1,11,11,5
43,4,11,47,1,1,11,5
69,221,257,142,1,6,14,10
25,877,148,26,1,3,5,7
145,94,312,128,1,7,6,5
34,56,313,261,1,2,2,2
199,24,8,377,1,1,7,7
69,102,177,138,1,4,14,10
15,99,11,2008,1,2,11,7
14,126,11,890,1,5,7,7
338,105,137,482,1,2,10,1
74,77,2,29,1,6,5,4
35,113,2,2009,1,16,2,2
11,39,4,1601,1,10,5,4
228,36,10,6,1,10,5,6
30,17,226,76,2,5,10,10
29,22,26,2010,2,9,5,5
5,170,314,103,1,1,5,4
176,8,315,24,1,6,5,7
264,148,316,49,1,1,8,2
27,77,317,38,1,4,13,7
176,878,39,2011,1,2,5,7
325,43,19,151,1,5,7,6
80,879,10,153,2,6,11,5
2,880,2,2012,1,1,2,2
2,881,2,1257,1,2,2,2
25,112,1,98,1,9,5,7
251,130,62,1060,1,4,2,2
248,148,10,140,1,7,2,2
188,119,2,31,1,1,11,7
82,50,1,2013,1,3,7,6
197,99,2,26,1,5,5,5
176,4,318,26,1,2,5,7
27,24,19,2014,2,5,13,7
63,646,12,2015,1,5,5,4
74,226,2,523,1,5,5,4
70,5,2,37,1,11,9,5
260,117,204,2016,1,10,7,6
63,8,4,2017,1,11,5,4
188,664,2,2018,1,16,11,7
25,50,177,6,1,11,5,7
62,34,3,2019,1,14,13,7
70,53,319,189,1,2,9,5
81,57,31,191,1,5,7,6
2,56,3,2020,2,6,2,2
23,274,39,2021,1,3,11,6
109,255,12,38,1,14,5,4
54,36,2,2022,1,13,18,6
122,81,2,2023,1,2,2,2
28,33,4,2024,1,6,14,10
27,243,10,2025,1,4,13,7
55,22,59,2026,2,12,4,7
51,374,105,11,1,13,7,6
2,521,2,88,1,4,2,2
62,78,155,87,1,2,13,7
66,882,6,2027,1,2,5,7
17,150,11,2028,1,4,10,7
193,883,6,87,1,2,11,6
411,603,39,2029,1,16,7,1
305,139,2,66,2,9,4,7
251,884,3,104,1,2,2,2
24,232,2,2030,1,11,11,5
412,118,105,453,1,14,20,7
17,639,18,88,1,4,10,7
18,29,11,240,1,4,5,8
154,79,137,2031,1,6,6,5
59,177,4,2032,1,1,9,10
35,885,2,2033,1,10,2,2
133,886,37,5,1,1,8,2
54,743,8,152,1,3,18,6
111,139,115,2034,1,11,18,6
66,887,2,2035,2,2,5,7
176,156,148,2036,1,6,5,7
141,37,2,2037,1,2,11,7
24,720,320,32,1,3,11,5
134,290,4,2038,1,4,2,2
218,105,10,118,1,1,5,8
218,775,1,49,1,1,5,8
85,16,19,2039,1,1,2,2
34,77,31,24,2,13,2,2
10,261,2,2040,1,6,8,2
50,220,2,2041,2,10,13,7
34,135,31,79,1,2,2,2
25,28,2,481,1,3,5,7
25,126,39,87,1,6,5,7
187,367,4,2042,1,12,20,7
11,319,11,2043,2,5,5,4
31,84,19,2044,1,4,5,5
60,102,12,74,1,6,19,2
6,8,2,2045,1,3,5,4
62,313,2,80,1,5,13,7
45,34,184,153,1,10,1,5
31,453,83,1504,1,5,5,5
346,81,55,2046,1,1,5,8
41,102,178,1004,1,25,2,2
66,888,11,5,1,6,5,7
251,12,4,2047,2,6,2,2
17,7,11,142,1,4,10,7
134,33,18,2048,1,4,2,2
110,22,3,514,4,13,11,4
377,36,19,6,1,5,5,7
75,889,2,88,1,3,8,2
34,100,321,10,1,4,2,2
176,890,8,2049,1,6,5,7
34,56,3,78,1,4,2,2
221,210,2,49,1,11,7,6
354,140,19,2050,1,4,49,6
103,129,1,2051,1,5,11,7
55,891,4,2052,1,3,4,7
10,892,31,137,1,10,8,2
10,893,31,26,1,5,8,2
295,84,322,78,1,2,6,5
109,28,2,38,1,3,5,4
120,220,49,2053,1,3,7,7
2,102,8,2054,1,6,2,2
338,894,2,5,1,2,10,1
221,586,11,2055,1,12,7,6
157,246,3,83,1,4,5,7
29,220,12,64,1,13,5,5
34,744,31,123,1,2,2,2
34,756,2,2056,1,5,2,2
6,18,2,2,1,5,5,4
133,895,11,602,1,4,8,2
133,32,11,103,1,2,8,2
25,43,2,523,1,10,5,7
75,27,2,2057,1,2,8,2
176,309,77,2058,1,2,5,7
34,81,11,11,1,4,2,2
128,77,19,67,1,3,10,7
348,4,2,348,1,6,5,6
179,10,8,186,1,2,5,8
45,216,2,36,1,5,1,5
41,5,39,2059,1,5,2,2
82,896,154,453,2,14,7,6
122,12,3,6,1,6,2,2
85,100,11,1015,1,2,2,2
223,57,1,2060,1,10,5,6
50,17,8,2061,1,1,13,7
17,33,53,2062,1,6,10,7
69,105,4,138,1,5,14,10
80,77,3,5,1,2,11,5
231,117,49,10,1,11,7,6
238,22,18,2063,1,11,7,6
81,43,18,2064,1,11,7,6
111,152,18,37,1,5,18,6
2,33,2,2065,1,6,2,2
69,49,39,2066,1,6,14,10
11,487,3,15,1,5,5,4
25,344,2,600,1,11,5,7
87,897,323,2067,1,1,25,15
34,204,4,88,1,3,2,2
133,12,11,317,1,3,8,2
42,4,3,319,1,6,6,1
102,81,4,7,1,6,10,10
87,772,2,2068,1,4,25,15
81,1,324,226,1,4,7,6
196,28,2,2069,1,6,1,1
42,28,31,457,1,10,6,1
102,102,2,5,1,4,10,10
268,77,11,72,1,1,1,7
413,317,2,2070,1,5,5,7
34,898,31,2071,1,6,2,2
133,899,11,240,1,6,8,2
176,29,53,2,1,2,5,7
151,43,20,149,1,5,1,5
38,535,2,151,1,9,5,6
102,102,8,5,1,4,10,10
27,477,2,105,1,3,13,7
28,248,137,426,1,2,14,10
2,17,62,2072,1,6,2,2
75,62,4,2073,1,4,8,2
227,53,8,38,1,12,8,2
63,57,2,197,1,14,5,4
11,243,214,523,1,11,5,4
34,16,60,78,1,3,2,2
6,118,10,2074,1,13,5,4
115,33,4,2075,1,2,26,7
75,33,39,2076,1,6,8,2
116,148,2,634,1,1,2,2
167,98,4,2077,1,1,5,8
27,757,2,11,1,1,13,7
109,8,167,26,1,3,5,4
69,115,3,2078,1,6,14,10
14,117,4,2079,1,5,7,7
194,900,325,1524,2,14,7,7
66,226,2,24,2,6,5,7
102,102,2,250,1,6,10,10
133,27,11,72,1,2,8,2
82,22,20,621,1,13,7,6
71,105,11,2080,1,4,10,7
133,901,2,104,1,4,8,2
109,57,2,261,1,10,5,4
27,84,70,78,1,6,13,7
103,43,2,2081,1,3,11,7
147,152,19,74,1,4,1,6
25,39,3,74,1,4,5,7
176,779,295,138,1,2,5,7
27,243,3,64,1,10,13,7
27,181,8,11,1,5,13,7
294,799,31,24,1,4,6,5
77,902,49,149,1,6,5,4
62,16,287,180,1,2,13,7
69,17,11,261,1,5,14,10
81,8,42,24,1,6,7,6
81,162,2,2082,1,5,7,6
304,903,2,2083,1,1,7,7
120,216,326,352,1,3,7,7
25,315,2,297,1,11,5,7
193,179,2,26,1,10,11,6
27,65,31,24,1,6,13,7
157,376,4,297,1,4,5,7
228,152,327,2084,1,5,5,6
176,39,2,2,1,6,5,7
238,139,12,11,1,14,7,6
147,904,10,38,1,4,1,6
90,905,3,215,1,2,13,7
119,152,2,6,1,6,1,6
176,39,28,621,1,6,5,7
228,22,39,2085,1,14,5,6
176,246,287,123,1,6,5,7
61,118,328,2086,1,14,20,7
4,11,2,138,2,1,4,1
171,255,329,151,3,11,5,4
17,59,10,2087,1,4,10,7
11,5,2,2088,1,2,5,4
23,43,2,261,1,3,11,6
74,8,6,2089,1,6,5,4
25,800,8,214,1,4,5,7
133,137,6,13,1,3,8,2
47,18,2,56,1,4,5,8
124,226,19,5,1,2,7,7
34,16,4,184,1,5,2,2
47,13,66,2090,1,2,5,8
106,179,1,2091,1,18,7,6
150,99,28,2092,1,4,7,6
25,118,10,28,1,9,5,7
34,33,2,88,1,4,2,2
102,906,11,128,1,4,10,10
2,9,3,5,1,6,2,2
2,907,3,78,1,6,2,2
4,71,2,5,1,6,4,1
103,36,62,36,1,10,11,7
2,16,2,217,1,11,2,2
103,43,62,29,1,10,11,7
106,216,1,2093,1,11,7,6
295,10,62,2094,1,2,6,5
2,908,3,279,1,2,2,2
34,909,212,26,1,4,2,2
134,12,3,1252,1,3,2,2
119,79,330,2095,1,2,1,6
43,910,6,153,1,4,11,5
197,911,2,2096,1,4,5,5
27,912,3,6,1,10,13,7
325,233,31,261,1,5,7,6
6,913,2,6,1,10,5,4
414,57,19,2097,1,5,7,6
2,61,6,138,1,6,2,2
415,914,37,2098,1,5,5,4
25,117,3,32,1,13,5,7
69,915,4,149,1,4,14,10
11,59,32,15,1,4,5,4
157,39,4,24,1,4,5,7
43,57,177,65,1,3,11,5
183,1,4,1054,1,5,1,11
69,61,10,56,1,5,14,10
249,18,4,103,1,3,5,6
2,17,12,139,1,4,2,2
157,5,11,74,1,6,5,7
4,10,3,18,1,2,4,1
233,57,46,88,1,3,11,6
34,81,31,244,1,6,2,2
228,52,10,2099,1,11,5,6
69,372,62,2100,1,4,14,10
119,916,28,2101,1,6,1,6
42,39,3,26,1,6,6,1
11,105,41,104,1,6,5,4
48,84,3,139,1,6,13,7
25,43,2,2102,1,14,5,7
29,57,39,2103,1,9,5,5
176,106,31,78,1,6,5,7
34,4,75,197,1,11,2,2
42,8,39,2104,1,5,6,1
25,43,1,2105,1,13,5,7
397,219,3,781,3,12,10,7
127,34,12,2106,1,1,7,1
35,65,62,261,1,5,2,2
35,29,3,32,2,16,2,2
2,414,8,36,1,6,2,2
343,372,6,2107,1,7,2,2
25,152,2,2108,1,5,5,7
260,1,1,2109,1,5,7,6
43,37,31,2110,1,6,11,5
371,59,36,391,1,1,6,1
48,7,331,129,1,7,13,7
134,56,332,2111,1,6,2,2
151,917,8,64,1,11,1,5
6,139,10,2112,1,10,5,4
34,181,6,2113,1,10,2,2
81,510,39,297,2,13,7,6
416,17,3,76,1,1,10,1
43,57,10,2114,1,4,11,5
31,918,12,24,1,6,5,5
197,919,8,67,1,3,5,5
2,81,8,2115,1,2,2,2
25,1,267,87,1,11,5,7
17,65,333,26,1,4,10,7
2,7,10,2116,1,5,2,2
102,115,177,634,1,1,10,10
228,1,11,2117,1,12,5,6
27,1,4,262,1,11,13,7
10,137,11,2118,1,3,8,2
2,53,64,2119,1,7,2,2
115,49,4,2120,1,2,26,7
234,36,10,2121,1,9,10,7
